rank,Artist,Title,Image URL,Release Date,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_sec,time_signature,Preview URL
3930,Num Contena,Flight To Winter,https://i.scdn.co/image/ab67616d0000b273ba84c7aa0bd825e29713f842,2016-12-14,0,0.465,0.948,5,-6.413,1,0.0383,0.289,4.50E-02,0.325,0.454,132.821,197210,197.21,4,https://p.scdn.co/mp3-preview/4e0c213324352bfa1abce8e1b1cc6bfab1c7f416?cid=133ab60d36dd449d94af25689ddde7ed
3931,BJ The Chicago Kid,Turnin' Me Up,https://i.scdn.co/image/ab67616d0000b27368548627cc4f09e4f06ee009,2016-02-19,58,0.734,0.776,2,-4.193,1,0.0826,0.0406,1.93E-01,0.0547,0.843,78.542,269173,269.173,4,
3932,One Lion and Me,Valley of water - electro edit,https://i.scdn.co/image/ab67616d0000b273b865e4d190efe066be67a3be,2013-02-01,0,0.702,0.633,7,-14.151,1,0.0657,0.784,9.34E-01,0.0875,0.479,110.013,340000,340,4,https://p.scdn.co/mp3-preview/6464d134aa63d67e53f35885ffecd30aa2dfbd5c?cid=133ab60d36dd449d94af25689ddde7ed
3933,Cashmere Cat,Throw Myself A Party,https://i.scdn.co/image/ab67616d0000b273ec92bcdc4b2e5e23a8044aba,2016-12-30,33,0.626,0.64,8,-5.133,0,0.0525,0.195,0.00E+00,0.147,0.516,136.072,248493,248.493,4,
3934,ent,Autumn Nightmare,https://i.scdn.co/image/ab67616d0000b27398f0a0e269502f248ae8286a,2017-01-11,12,0.571,0.787,5,-5.97,0,0.0453,0.0219,1.28E-01,0.178,0.829,110.992,240253,240.253,4,
3935,Metrik,LIFE/THRILLS,https://i.scdn.co/image/ab67616d0000b27301e6a97e0b403c0c9c8179d0,2016-10-07,31,0.52,0.773,8,-5.813,1,0.056,0.00769,3.11E-05,0.515,0.509,173.921,235992,235.992,4,https://p.scdn.co/mp3-preview/c94cf06cd4e478ac07227143585ce19339d3c54a?cid=133ab60d36dd449d94af25689ddde7ed
3936,WEDNESDAY CAMPANELLA,世阿弥,https://i.scdn.co/image/ab67616d0000b27322249c46af727d4c6bb7e6e6,2017-02-08,22,0.683,0.715,8,-5.037,1,0.078,0.506,5.49E-05,0.202,0.488,148.067,269781,269.781,4,https://p.scdn.co/mp3-preview/42ae6e5b15fec6848bc94818b9f60bc180111e05?cid=133ab60d36dd449d94af25689ddde7ed
3937,ONE OK ROCK,Be the light,https://i.scdn.co/image/ab67616d0000b27327bf6c146c2400aed6ee4770,2013-03-06,51,0.454,0.876,10,-4.045,1,0.0403,0.00742,0.00E+00,0.0854,0.42,82.022,338920,338.92,4,https://p.scdn.co/mp3-preview/b42e84cb459fca770874ed6d5f3f6b48f1a8577d?cid=133ab60d36dd449d94af25689ddde7ed
3938,Chance the Rapper,No Problem,https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452,2016-05-27,68,0.652,0.795,11,-5.192,0,0.174,0.156,0.00E+00,0.123,0.788,135.018,304607,304.607,4,https://p.scdn.co/mp3-preview/b2246fd3360ec58aa7a12a9bf7381c6e9ebdf16a?cid=133ab60d36dd449d94af25689ddde7ed
3939,Matt Terry,When Christmas Comes Around,https://i.scdn.co/image/ab67616d0000b27322241d00d34edfc65f2d354b,2016-12-11,40,0.604,0.483,10,-7.217,1,0.0414,0.68,0.00E+00,0.103,0.396,145.899,200787,200.787,4,https://p.scdn.co/mp3-preview/3b2843ec21035ae8174df95b8119b892bd82bd4b?cid=133ab60d36dd449d94af25689ddde7ed
3940,Calvin Harris,My Way - offaiah Remix,https://i.scdn.co/image/ab67616d0000b27343f845a657db60d3e7d31c80,2016-10-21,34,0.796,0.923,9,-6.872,0,0.0743,0.000552,3.19E-02,0.11,0.81,123.996,173987,173.987,4,https://p.scdn.co/mp3-preview/93babd4476bc842387242bc00c5b4d0dd1829c4e?cid=133ab60d36dd449d94af25689ddde7ed
3941,Pretenders,2000 Miles - 2007 Remaster,https://i.scdn.co/image/ab67616d0000b2735436a01d3b621036889cffe6,1984-01-01,55,0.22,0.708,7,-9.051,1,0.035,0.00292,2.67E-02,0.102,0.453,66.214,220427,220.427,4,https://p.scdn.co/mp3-preview/86258da9d1b6d56c0b350d8e3f47d1b31625f8c7?cid=133ab60d36dd449d94af25689ddde7ed
3942,India.Arie,Favorite Time Of Year,https://i.scdn.co/image/ab67616d0000b273c2a3101f91a2b382bf843faa,2016-11-01,34,0.498,0.529,1,-12.187,0,0.36,0.252,0.00E+00,0.126,0.28,173.7,184427,184.427,4,
3943,Cashmere Cat,Love Incredible,https://i.scdn.co/image/ab67616d0000b273747de7362e80274878719786,2017-04-28,48,0.366,0.5,10,-8.818,0,0.119,0.0574,0.00E+00,0.2,0.205,166.834,179609,179.609,4,
3944,RADWIMPS,ギミギミック,https://i.scdn.co/image/ab67616d0000b273c864d5603e04d0fe4faef74e,2006-12-06,48,0.579,0.987,2,-2.602,1,0.0806,0.00113,3.17E-06,0.0227,0.62,125.043,159200,159.2,4,
3945,Tsuyoshi Nariyama,街路樹,https://i.scdn.co/image/ab67616d0000b2736b89b2ddc09c6707d9f0fb03,2016-03-23,19,0.486,0.363,7,-7.997,1,0.0302,0.951,3.94E-03,0.15,0.43,76.061,301693,301.693,3,https://p.scdn.co/mp3-preview/62bb5030de449dd0d0ba6a372bb4586b777f2eb8?cid=133ab60d36dd449d94af25689ddde7ed
3946,Katy Perry,Dark Horse,https://i.scdn.co/image/ab67616d0000b273ba04b2c2fe143a688e238a32,2023-11-06,0,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.00E+00,0.165,0.353,131.934,215672,215.672,4,
3947,Kumi Koda,Wicked Girls,https://i.scdn.co/image/ab67616d0000b273c1a0efea4b339f90705f5999,2017-03-08,14,0.837,0.832,5,-5.704,1,0.097,0.177,0.00E+00,0.126,0.881,109.97,161187,161.187,4,https://p.scdn.co/mp3-preview/01571dcd3aeb82ce5128a934f6a1e15e3c2a1990?cid=133ab60d36dd449d94af25689ddde7ed
3948,banvox,Occasion,https://i.scdn.co/image/ab67616d0000b2738be978102d0da58253e9ffb1,2016-12-16,21,0.589,0.997,8,0.948,1,0.2,0.0183,1.04E-02,0.129,0.277,127.96,208125,208.125,4,https://p.scdn.co/mp3-preview/89840837402eae83a7e0851e4671386067b2c2b7?cid=133ab60d36dd449d94af25689ddde7ed
3949,ONE OK ROCK,Yes I am,https://i.scdn.co/image/ab67616d0000b273cd4f8cb3784fad56825991b3,2010-06-09,46,0.394,0.989,2,-3.175,1,0.194,0.000572,0.00E+00,0.358,0.248,163.134,216533,216.533,4,https://p.scdn.co/mp3-preview/3bb55f5439e649b66a28375abff953ac121af16b?cid=133ab60d36dd449d94af25689ddde7ed
3950,MONO,Death In Rebirth,https://i.scdn.co/image/ab67616d0000b2730135ee7ad0f1c4165cdc5de3,2016-10-14,12,0.205,0.84,11,-7.452,0,0.0554,0.000152,7.98E-01,0.0948,0.11,105.251,485080,485.08,3,https://p.scdn.co/mp3-preview/34051d876650d1e2453b3ec043f047e25782c8dc?cid=133ab60d36dd449d94af25689ddde7ed
3951,Marshmello,Ritual,https://i.scdn.co/image/ab67616d0000b2732cdf6a2dc9b2956ef115b1e9,2016-10-27,55,0.561,0.946,10,-0.899,1,0.128,0.00848,2.05E-05,0.0635,0.3,109.891,237473,237.473,4,https://p.scdn.co/mp3-preview/1ed4732fe3b96f76e3f7ef5859e5b091eaf311d4?cid=133ab60d36dd449d94af25689ddde7ed
3952,Pitbull,Educate Ya,https://i.scdn.co/image/ab67616d0000b273847d47b2d33517f0e8b2b958,2017-03-17,31,0.777,0.821,4,-4.126,0,0.0954,0.0647,0.00E+00,0.309,0.729,122.039,213707,213.707,4,https://p.scdn.co/mp3-preview/b26e3468341a267c4d5e6933cd61c0c045f6de57?cid=133ab60d36dd449d94af25689ddde7ed
3953,Christina Aguilera,Have Yourself a Merry Little Christmas,https://i.scdn.co/image/ab67616d0000b273a5e37762542376c49d498036,2000-11-03,55,0.244,0.274,8,-10.433,1,0.04,0.871,1.18E-05,0.0897,0.164,68.534,243133,243.133,4,https://p.scdn.co/mp3-preview/3c992a2c68d1988aab76d889ccff1416db3452a9?cid=133ab60d36dd449d94af25689ddde7ed
3954,DNCE,Toothbrush,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,2016-11-18,70,0.556,0.785,7,-5.842,1,0.133,0.122,0.00E+00,0.468,0.825,104.978,231813,231.813,4,
3955,Mike Perry,Body to Body,https://i.scdn.co/image/ab67616d0000b273fa45dd17c56dac75d976bbfa,2017-04-21,53,0.537,0.749,8,-4.725,1,0.109,0.0119,0.00E+00,0.154,0.299,100.088,178634,178.634,4,https://p.scdn.co/mp3-preview/d02d7ecfb3a431d89e669b35a9505c5d705edf3e?cid=133ab60d36dd449d94af25689ddde7ed
3956,Rihanna,Umbrella,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,2008-06-02,86,0.583,0.829,1,-4.603,1,0.134,0.00864,0.00E+00,0.0426,0.575,174.028,275987,275.987,4,
3957,Bars and Melody,Live Your Life,https://i.scdn.co/image/ab67616d0000b2733816987799cd415fab617b26,2017-01-01,24,0.688,0.77,7,-6.077,1,0.0716,0.255,5.80E-05,0.118,0.751,105.005,228013,228.013,4,https://p.scdn.co/mp3-preview/d6dce86e50fd4eaca49adb655a1f5440dad39e30?cid=133ab60d36dd449d94af25689ddde7ed
3958,Sufjan Stevens,Joy To The World,https://i.scdn.co/image/ab67616d0000b273c798254ac294f96f42c16c85,2006-11-21,33,0.522,0.249,1,-13.826,1,0.0276,0.898,1.25E-04,0.0681,0.496,136.89,260787,260.787,4,https://p.scdn.co/mp3-preview/87403c87ed1e9262bd3e5417638bc87de9a8b489?cid=133ab60d36dd449d94af25689ddde7ed
3959,Charli XCX,3AM (Pull Up),https://i.scdn.co/image/ab67616d0000b273acf559790ad28e5a7623ff9d,2017-03-10,41,0.402,0.747,7,-4.313,1,0.104,0.0481,3.37E-05,0.14,0.624,187.709,239579,239.579,3,https://p.scdn.co/mp3-preview/be3c2dd549a786d176d2c940bb2d602c35deb650?cid=133ab60d36dd449d94af25689ddde7ed
3960,ONE OK ROCK,Paper Planes,https://i.scdn.co/image/ab67616d0000b27329a097e1c0cd3bb4655687c2,2015-02-11,35,0.332,0.959,9,-3.841,1,0.379,0.00325,0.00E+00,0.468,0.145,110.097,201120,201.12,4,https://p.scdn.co/mp3-preview/ee4e7dbf4e6251f4e4188b0c687a6f9571982f47?cid=133ab60d36dd449d94af25689ddde7ed
3961,The Stone Roses,All For One,https://i.scdn.co/image/ab67616d0000b2731b9089dd36bc8187290e0637,2016-05-12,26,0.263,0.833,0,-6.769,1,0.0601,0.000232,6.47E-05,0.111,0.305,143.61,215547,215.547,4,https://p.scdn.co/mp3-preview/6354f2dfc82108cf8071f471d1f05ed6794e7365?cid=133ab60d36dd449d94af25689ddde7ed
3962,MAN WITH A MISSION,Seven Deadly Sins,https://i.scdn.co/image/ab67616d0000b2730f562be0cf862510d26da520,2015-01-12,25,0.433,0.936,11,-5.262,1,0.1,0.00822,2.89E-06,0.259,0.553,142.893,89157,89.157,3,https://p.scdn.co/mp3-preview/523c3dffcafff6ecf1a17831ee59bfab25d04700?cid=133ab60d36dd449d94af25689ddde7ed
3963,The Strokes,Someday,https://i.scdn.co/image/ab67616d0000b273a388a3f20d1bf2123249cc79,2001-07-30,74,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51E-06,0.338,0.671,105.97,183391,183.391,4,https://p.scdn.co/mp3-preview/e0f3ec28017ca3d64a177dc92604ecda1c37102d?cid=133ab60d36dd449d94af25689ddde7ed
3964,Ne-Yo,Because Of You,https://i.scdn.co/image/ab67616d0000b273ec4f8c81eb9ddee00e01798d,2007-01-01,78,0.81,0.538,0,-5.784,0,0.0356,0.528,0.00E+00,0.0951,0.828,109.97,266840,266.84,4,
3965,RADWIMPS,One man live,https://i.scdn.co/image/ab67616d0000b273ca49fdac22fa4820ce17ba50,2009-03-11,40,0.391,0.968,2,-2.264,1,0.0922,0.00111,2.99E-03,0.345,0.543,188.142,280173,280.173,4,
3966,Justice,Fire,https://i.scdn.co/image/ab67616d0000b273d4a2f9a24620e329d2db7078,2016-11-18,39,0.584,0.66,7,-5.91,0,0.0278,0.000664,0.00E+00,0.303,0.508,113.046,334225,334.225,4,https://p.scdn.co/mp3-preview/abe382ed35a6202eed67d7a0484ca81395f9bd80?cid=133ab60d36dd449d94af25689ddde7ed
3967,Kygo,It Ain't Me,https://i.scdn.co/image/ab67616d0000b27341f289940f2e6a0d51988d77,2017-02-16,81,0.64,0.533,0,-6.596,1,0.0706,0.119,0.00E+00,0.0864,0.515,99.968,220781,220.781,4,https://p.scdn.co/mp3-preview/b78a834a199aaaff9f0b3025077b2ee302f4c701?cid=133ab60d36dd449d94af25689ddde7ed
3968,Shawn Mendes,No Promises,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,2017-04-20,56,0.619,0.621,4,-6.763,0,0.082,0.322,0.00E+00,0.188,0.466,101.992,166053,166.053,4,
3969,CHICO CARLITO,C.H.I.C.O. - (Album Edit),https://i.scdn.co/image/ab67616d0000b273b36b224ff6fd4aafc4deab66,2016-12-07,22,0.594,0.963,6,-3.002,0,0.331,0.22,0.00E+00,0.337,0.802,92.048,242576,242.576,4,https://p.scdn.co/mp3-preview/8c7c8bb034e7d4cdfb7e24bcf2119b536bd3dc7e?cid=133ab60d36dd449d94af25689ddde7ed
3970,Jack Ü,Where Are Ü Now,https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b,2015-02-24,76,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,250286,250.286,4,https://p.scdn.co/mp3-preview/baf97fea2e3e1c97092ac69426691b703d20d0e2?cid=133ab60d36dd449d94af25689ddde7ed
3971,Maria Mena,Home for Christmas,https://i.scdn.co/image/ab67616d0000b27382ba568ce84305e43ba87e9e,2010-09-07,38,0.513,0.144,3,-15.021,1,0.0454,0.926,0.00E+00,0.117,0.429,134.03,232000,232,4,https://p.scdn.co/mp3-preview/87cf8000673a28a4768675061381328170578e20?cid=133ab60d36dd449d94af25689ddde7ed
3972,Stormzy,Big For Your Boots,https://i.scdn.co/image/ab67616d0000b2735d5e3052c47ff5a3e261195c,2017-02-24,58,0.524,0.897,6,-4.734,0,0.394,0.0372,0.00E+00,0.0894,0.615,175.871,238419,238.419,5,
3973,Kelly Clarkson,My Favorite Things,https://i.scdn.co/image/ab67616d0000b2739fd0d700bdf33c9ebc42f429,2013-10-25,45,0.346,0.802,11,-5.135,0,0.133,0.143,0.00E+00,0.207,0.624,179.547,169093,169.093,3,https://p.scdn.co/mp3-preview/8531088a0fc533ee1a262d19ec084961ea4150a4?cid=133ab60d36dd449d94af25689ddde7ed
3974,Matoma,Girl At Coachella,https://i.scdn.co/image/ab67616d0000b273adcb10e550151da2cad73c21,2017-03-09,43,0.753,0.776,7,-5.453,0,0.0518,0.0569,0.00E+00,0.325,0.718,131.194,202475,202.475,4,https://p.scdn.co/mp3-preview/b2ecfcda8fd121683b2d6e914e8db5d42dcf510d?cid=133ab60d36dd449d94af25689ddde7ed
3975,Aimer,Brave Shine,https://i.scdn.co/image/ab67616d0000b273b54e91cdc2fc4e29efab4e4b,2015-07-29,64,0.38,0.889,8,-5.911,1,0.0801,0.00272,2.07E-06,0.152,0.514,171.083,233493,233.493,4,https://p.scdn.co/mp3-preview/cfb8727c6c8f94538dc3361dac08a8ad5fda157e?cid=133ab60d36dd449d94af25689ddde7ed
3976,Gipsy Kings,A Mi Manera (Comme D'Habitude),https://i.scdn.co/image/ab67616d0000b2736e7cb1429534f0d21133b714,1987-08-24,62,0.432,0.564,8,-13.219,1,0.049,0.786,2.50E-04,0.134,0.599,94.612,231533,231.533,4,https://p.scdn.co/mp3-preview/61b00f531ef5ed7089cda35c9c31a31d7704050d?cid=133ab60d36dd449d94af25689ddde7ed
3977,WEDNESDAY CAMPANELLA,アマノウズメ,https://i.scdn.co/image/ab67616d0000b27322249c46af727d4c6bb7e6e6,2017-02-08,15,0.576,0.865,8,-5.74,0,0.0742,0.0897,3.84E-04,0.259,0.651,119.954,257580,257.58,4,https://p.scdn.co/mp3-preview/b686c37e495766fabe79cbd31713ebeed65925b2?cid=133ab60d36dd449d94af25689ddde7ed
3978,Ed Sheeran,Give Me Love,https://i.scdn.co/image/ab67616d0000b273e6d489d359c546fea254f440,2011-09-09,48,0.526,0.328,1,-9.864,1,0.0461,0.694,0.00E+00,0.112,0.11,116.068,526387,526.387,4,https://p.scdn.co/mp3-preview/a464335cc7869f3dd1fa0e0d55b63cd7cd847fed?cid=133ab60d36dd449d94af25689ddde7ed
3979,Katy Perry,Roar,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,2013-10-18,75,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.60E-06,0.354,0.455,179.984,223546,223.546,4,
3980,STEADY&CO.,春夏秋冬,https://i.scdn.co/image/ab67616d0000b273a52b2e38ced462819a8e1654,2001-11-28,46,0.786,0.684,8,-5.567,1,0.165,0.025,0.00E+00,0.139,0.919,93.375,260107,260.107,4,https://p.scdn.co/mp3-preview/b5552b693fbe9ee607c25c72b76a7385d9b4ed32?cid=133ab60d36dd449d94af25689ddde7ed
3981,deadmau5,Let Go,https://i.scdn.co/image/ab67616d0000b273a43f9418af7e912a42b40d27,2016-12-02,46,0.651,0.542,0,-11.624,0,0.0451,0.192,4.09E-01,0.12,0.0347,127.986,380012,380.012,3,https://p.scdn.co/mp3-preview/e06932c5e233a7a5a2f5549d1494eb4044782f08?cid=133ab60d36dd449d94af25689ddde7ed
3982,AAA,Yell,https://i.scdn.co/image/ab67616d0000b273351f71abdc832a21a49eaa8b,2017-02-22,35,0.672,0.791,1,-4.454,1,0.0275,0.0407,0.00E+00,0.391,0.578,114.002,285289,285.289,4,https://p.scdn.co/mp3-preview/5973130541d4e9fbe8f94d88c584c3757a0f619f?cid=133ab60d36dd449d94af25689ddde7ed
3983,LANY,ILYSB,https://i.scdn.co/image/ab67616d0000b2734011de7822423ed7557c3c81,2017-06-30,69,0.636,0.623,5,-7.016,1,0.0603,0.468,4.53E-03,0.351,0.389,100.026,211150,211.15,4,
3984,Yellow Claw,Good Day,https://i.scdn.co/image/ab67616d0000b273d20519dd410d6745e34d4177,2017-03-31,42,0.646,0.748,9,-5.469,0,0.0389,0.009,0.00E+00,0.283,0.136,103.996,228342,228.342,4,https://p.scdn.co/mp3-preview/3a00e2a26716c227e08627d2eb477857f2c506b4?cid=133ab60d36dd449d94af25689ddde7ed
3985,Shakin' Stevens,Merry Christmas Everyone,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb,1991-11-25,71,0.534,0.904,9,-3.315,1,0.0369,0.129,0.00E+00,0.128,0.96,202.899,220160,220.16,4,https://p.scdn.co/mp3-preview/4786c4393a39d79ecd406a312610fdf0905ae7dd?cid=133ab60d36dd449d94af25689ddde7ed
3986,Kan Sano,Reasons,https://i.scdn.co/image/ab67616d0000b273214b4d74fa2ba14918bc95b3,2016-12-07,10,0.686,0.878,8,-6.456,0,0.0496,0.22,3.56E-03,0.286,0.913,153.032,241539,241.539,4,https://p.scdn.co/mp3-preview/48b3deb0301eb3a33352a3dfaa5bc50396f18bd9?cid=133ab60d36dd449d94af25689ddde7ed
3987,Lick-G,Trainspotting,https://i.scdn.co/image/ab67616d0000b27331153d94ac7daf1ee8da9ce8,2017-02-15,11,0.557,0.733,7,-8.605,1,0.263,0.613,6.36E-06,0.105,0.474,92.213,209577,209.577,4,https://p.scdn.co/mp3-preview/4c00ae8967726bb290c9e3c54a113d15466f65f7?cid=133ab60d36dd449d94af25689ddde7ed
3988,A Tribe Called Quest,We The People....,https://i.scdn.co/image/ab67616d0000b27389450c8e877bf04203b86819,2016-11-11,56,0.71,0.805,1,-5.471,1,0.0637,0.00909,0.00E+00,0.141,0.897,92.601,172013,172.013,4,https://p.scdn.co/mp3-preview/08bdae897139defc18631cd2e610ef224be6d379?cid=133ab60d36dd449d94af25689ddde7ed
3989,BURNOUT SYNDROMES,ヒカリアレ,https://i.scdn.co/image/ab67616d0000b2739b2fd3a5d29c28e87a25553a,2016-11-09,62,0.313,0.941,7,-1.741,1,0.133,0.0112,0.00E+00,0.363,0.35,178.061,244787,244.787,4,https://p.scdn.co/mp3-preview/4502e647610470cb12447cad0b462d2741112b32?cid=133ab60d36dd449d94af25689ddde7ed
3990,The Hotpantz,Nowhereland [type B],https://i.scdn.co/image/ab67616d0000b273846bf9ea97b9021a00049305,2016-11-16,2,0.627,0.849,2,-2.371,1,0.0408,0.0267,0.00E+00,0.477,0.457,104.972,222932,222.932,4,https://p.scdn.co/mp3-preview/d7971be7946a83632fc8f06a363d236dfac04b27?cid=133ab60d36dd449d94af25689ddde7ed
3991,Vaults,One Day I’ll Fly Away,https://i.scdn.co/image/ab67616d0000b273a44cb20719e9657605a1ea80,2016-12-02,33,0.206,0.107,1,-11.506,0,0.0352,0.906,8.38E-05,0.13,0.073,74.324,207317,207.317,1,
3992,Hailee Steinfeld,Starving - Acoustic,https://i.scdn.co/image/ab67616d0000b273d8a30a90a81b417db6f79ebd,2016-11-11,60,0.788,0.262,4,-8.354,1,0.0419,0.586,0.00E+00,0.117,0.719,99.859,181293,181.293,4,
3993,Flo Rida,Game Time,https://i.scdn.co/image/ab67616d0000b2735d269b67b7bdb78fef6c1c72,2017-02-16,54,0.72,0.814,7,-4.533,1,0.0488,0.0208,2.98E-03,0.058,0.503,91.99,193288,193.288,4,https://p.scdn.co/mp3-preview/1f8a74a3b06e5ffd4532d481949d5c55db6e28bf?cid=133ab60d36dd449d94af25689ddde7ed
3994,TAAR,Come Together feat. iri,https://i.scdn.co/image/ab67616d0000b27333c88577aae85d0a62366fbb,2017-02-22,18,0.616,0.658,5,-7.962,0,0.0776,0.0343,1.94E-02,0.16,0.489,91.947,342267,342.267,4,https://p.scdn.co/mp3-preview/afd8093b7b342ebc18b4fdf6267e6efca649771e?cid=133ab60d36dd449d94af25689ddde7ed
3995,WALK THE MOON,Shut Up and Dance,https://i.scdn.co/image/ab67616d0000b27343294cfa2688055c9d821bf3,2014-12-02,86,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.00E+00,0.257,0.619,128.038,199080,199.08,4,https://p.scdn.co/mp3-preview/4309fadd9a0d573c1fafcca507e024b3bb51266b?cid=133ab60d36dd449d94af25689ddde7ed
3996,sasanomaly,タカラバコ,https://i.scdn.co/image/ab67616d0000b273a8f1ec4fe1cb41e6c05f656d,2016-11-09,36,0.605,0.782,8,-5.596,1,0.0266,0.117,0.00E+00,0.11,0.714,119.979,264453,264.453,4,https://p.scdn.co/mp3-preview/c40d30fc7b8e3445efc7e1ab2ec699990068169f?cid=133ab60d36dd449d94af25689ddde7ed
3997,Snoop Dogg,"Young, Wild & Free",https://i.scdn.co/image/ab67616d0000b2738596df2f2646ab9aba464c30,2011-10-11,79,0.715,0.655,0,-6.425,1,0.137,0.0525,0.00E+00,0.115,0.531,95.078,207333,207.333,4,https://p.scdn.co/mp3-preview/45cf05c4798c3265393d56e70622e104bc28991e?cid=133ab60d36dd449d94af25689ddde7ed
3998,ASIAN KUNG-FU GENERATION,Re:Re: (2016),https://i.scdn.co/image/ab67616d0000b27355a1e633d3fbfd69b6363fe9,2016-11-30,47,0.449,0.904,6,-5.264,0,0.0397,2.31E-05,2.13E-01,0.14,0.745,155.048,326960,326.96,4,https://p.scdn.co/mp3-preview/a845e0e0ec5d1583c007a195d3c202391437736a?cid=133ab60d36dd449d94af25689ddde7ed
3999,Little Glee Monster,Magic Snow,https://i.scdn.co/image/ab67616d0000b273c293e29e6558c17f1ffa98fd,2016-11-09,23,0.575,0.735,8,-4.655,1,0.0471,0.456,0.00E+00,0.115,0.725,177.111,250533,250.533,4,https://p.scdn.co/mp3-preview/8a70991f82b369397dce16007569692035e637cd?cid=133ab60d36dd449d94af25689ddde7ed
4000,Coldplay,Adventure Of A Lifetime - Live From Spotify London,https://i.scdn.co/image/ab67616d0000b273df92aae8613a060788c222e6,2016-12-16,61,0.515,0.851,9,-8.174,0,0.0689,0.0644,1.39E-04,0.919,0.588,115.665,258613,258.613,4,https://p.scdn.co/mp3-preview/d990b029538fdebbb8e48b484d8083dfa3f249fa?cid=133ab60d36dd449d94af25689ddde7ed
4001,Adele,Rolling in the Deep,https://i.scdn.co/image/ab67616d0000b273744ea41a7c1ae57024752db9,2011-01-19,48,0.73,0.769,8,-5.114,1,0.0298,0.138,0.00E+00,0.0473,0.507,104.948,228093,228.093,4,https://p.scdn.co/mp3-preview/d2d7e717c72a4fa08b3a8b22722c7369e8aa587d?cid=133ab60d36dd449d94af25689ddde7ed
4002,Stephen Stills,Love the One You're With,https://i.scdn.co/image/ab67616d0000b27338057117b78f396b5dacb69e,1970-02-02,55,0.566,0.527,0,-11.216,1,0.034,0.03,3.25E-06,0.115,0.157,97.281,184733,184.733,4,https://p.scdn.co/mp3-preview/99a5091bad38b941ef8352f92e3642ffe57b7fc1?cid=133ab60d36dd449d94af25689ddde7ed
4003,Little Mix,Shout Out to My Ex - Recorded at Spotify Studios NYC,https://i.scdn.co/image/ab67616d0000b273ff62285dd49ad0df6b4280cc,2017-03-01,36,0.455,0.434,5,-5.637,1,0.103,0.756,0.00E+00,0.106,0.379,71.31,163387,163.387,4,https://p.scdn.co/mp3-preview/233ebdcaeacfb10834ace74024284a80b80bb90c?cid=133ab60d36dd449d94af25689ddde7ed
4004,EGOIST,Kabaneri of the Iron Fortress,https://i.scdn.co/image/ab67616d0000b273be38d5c9a5a79692af478ef7,2016-05-18,50,0.311,0.818,2,-3.244,1,0.0606,0.0667,1.49E-05,0.189,0.305,87.638,291387,291.387,4,https://p.scdn.co/mp3-preview/0e4ae1871d3775c9ca08cbe3f5c5afd2519002cb?cid=133ab60d36dd449d94af25689ddde7ed
4005,Kumi Koda,Cupcake,https://i.scdn.co/image/ab67616d0000b273c1a0efea4b339f90705f5999,2017-03-08,11,0.799,0.578,7,-8.288,1,0.196,0.0201,2.75E-03,0.122,0.788,171.968,133507,133.507,4,https://p.scdn.co/mp3-preview/e659c9fb6d97e0f5059f8429ba843c055e7ed54c?cid=133ab60d36dd449d94af25689ddde7ed
4006,Circa Waves,Fire That Burns,https://i.scdn.co/image/ab67616d0000b273ff52607bdd0a7308fe094bc7,2017-03-10,46,0.451,0.87,10,-6.655,0,0.0689,0.000233,2.76E-02,0.0972,0.424,165.957,230427,230.427,4,https://p.scdn.co/mp3-preview/0e5c4fb8600aac39a7542c44c8b4178bb67e6b04?cid=133ab60d36dd449d94af25689ddde7ed
4007,The Beatles,Here Comes The Sun - Remastered,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,1969-09-26,86,0.557,0.54,9,-10.484,1,0.0347,0.0339,2.48E-03,0.179,0.394,129.171,185733,185.733,4,
4008,Drake,"Two Birds, One Stone",https://i.scdn.co/image/ab67616d0000b2734eb8ad9bb3a2d71526ca5ef9,2016-10-28,54,0.529,0.838,8,-2.619,1,0.212,0.337,0.00E+00,0.127,0.355,88.052,238960,238.96,4,
4009,Radiohead,Harry Patch (In Memory Of),https://i.scdn.co/image/ab67616d0000b27378e7753650b55472bab1972f,2016-11-11,42,0.0852,0.205,7,-15.123,1,0.0404,0.78,2.06E-01,0.383,0.0507,169.791,332840,332.84,4,https://p.scdn.co/mp3-preview/5590342c5703a61e7326385695c34464764107d2?cid=133ab60d36dd449d94af25689ddde7ed
